Gene "ID_REF"	"GSM243346"	"GSM243347"	"GSM243348"	"GSM243349"	"GSM243350"	"GSM243351"
12366 "1448165_at"	740.3	710.2	635.9	662.5	628.6	705.6
19170 "1448166_a_at"	2019.4	2347.8	2136.7	2318	2372.6	2418.8
15979 "1448167_at"	87	108.6	85	105.7	101.9	105.5
20770 "1448168_a_at"	8.8	1.2	0.4	8.6	0.6	0.7
16668 "1448169_at"	605.9	617.2	494.8	587.9	440.7	514.1
20439 "1448170_at"	25.8	28.8	32.4	24.8	20.2	25.6
20439 "1448171_at"	43	35.2	18.6	34.3	19.4	23
17449 "1448172_at"	1496	1798.9	1625.7	1627	1534.8	1707.5
21976 "1448173_a_at"	148.1	164.5	148.5	124.8	149	144.2
26965 "1448174_at"	760.5	892.6	945.6	894.5	879.7	874.7
13660 "1448175_at"	216.1	172.9	170.2	147.6	185.3	177.6
15387 "1448176_a_at"	4327.6	4720.5	4420.9	4530.4	4500.6	4499.3
21354 "1448177_at"	0.7	0.9	5.3	0.8	0.6	4.4
12462 "1448178_a_at"	3594.9	4710.1	4252.7	4077.6	4124.6	4188
66477 "1448179_at"	938.1	1416.9	1036.1	1199.6	1119.9	1176.2
15374 "1448180_a_at"	1160	1498.3	1383.6	1288	1262.9	1428.6
66277 "1448181_at"	4.4	28.8	7.1	3.1	15.9	5.3
12484 "1448182_a_at"	6128.6	7381.1	6776.7	7488	7033.8	7375.1
15251 "1448183_a_at"	271.5	154.4	212.6	208.6	171.7	188.7
14225 "1448184_at"	2425.8	2426.3	2317.7	2380.3	2311.2	2475
64209 "1448185_at"	158.1	206.8	179.7	166.1	147.2	175.5
18947 "1448186_at"	14.7	6.8	7.6	11.2	4.3	9.2
18971 "1448187_at"	428.3	407.3	340.8	347	303	356.7
22228 "1448188_at"	423.4	362.3	344.8	307.1	420.4	348.9
14248 "1448189_a_at"	355.3	339.3	274.9	254.5	287.2	269
66845 "1448190_at"	273.7	330.5	287.8	380.6	494.8	323.5
18817 "1448191_at"	621.5	628.1	648.7	424.8	498.4	536.1
NA "1448192_s_at"	527.1	459.4	578.1	479.7	464.4	481.8
66626 "1448193_at"	233.6	171.7	175	162.9	233.9	172.3
14955 "1448194_a_at"	7541.8	7250.8	6471.9	6530.2	6814.9	6801.8
102162 "1448195_at"	240.2	222.5	197.9	212	196.5	223.3
108645 "1448196_at"	771	844.3	805.8	826.2	884.1	855.3
66996 "1448197_at"	5.6	0.2	0.1	1.8	0.2	0.5
67264 "1448198_a_at"	1610	1994.5	2207.1	2093.1	2070	2227.4
102334 "1448199_at"	456.5	493.6	534.4	525.4	430.8	438.6
21452 "1448200_at"	189.8	115.1	123.5	140.6	150.5	153.4
20319 "1448201_at"	1313.4	1074.9	1270.8	1502.3	1479.2	1500.5
NA "1448202_x_at"	1931.5	2487.4	2210.9	2128.8	2116.1	2176.4
NA "1448203_at"	1551.5	2409.2	1919.2	1814.9	1673.8	1929.3
64010 "1448204_at"	540.9	548.9	595.9	665.3	668.2	667.7
268697 "1448205_at"	1234.6	1602.2	1481.7	1659.3	1520.7	1525.5
19166 "1448206_at"	2152.8	2904.7	2558.3	2670.3	2529.1	2630.6
16796 "1448207_at"	118.8	39.8	76.3	75.1	65	54.6
17125 "1448208_at"	618.3	575.3	581.7	551.8	639.8	603.5
59049 "1448209_a_at"	275.1	183.3	160.8	142.1	114.7	168.5
19324 "1448210_at"	629.6	801	883.1	953	941.9	868.5
76252 "1448211_at"	93.3	88.8	72.8	177.2	136.8	145.7
107047 "1448212_at"	720.9	768.8	741.6	626.5	594.3	599.5
16952 "1448213_at"	99	89.6	125.8	120.8	118.9	90.1
68263 "1448214_at"	56.2	54.7	63	62.3	73.6	44.2
75221 "1448215_a_at"	382.6	426.9	414.8	482.7	439.5	512.8
20974 "1448216_at"	3.6	13.6	5.3	3.9	2.4	4.3
NA "1448217_a_at"	3925.7	4685.4	4382.1	4196.9	4128.9	4115.9
22631 "1448218_s_at"	1530	1450.9	1283.6	1441.7	1473.1	1432.2
22631 "1448219_a_at"	2889.7	2733	3064.2	3353.5	3224.1	3319
66473 "1448220_at"	1.2	1.2	1.6	3.1	3.5	2.1
53817 "1448221_at"	4392.8	5117.4	4243.2	4264.6	4133.1	4484.4
12868 "1448222_x_at"	1268.2	1553.6	1436.1	1405.5	1411.1	1469.7
26383 "1448223_at"	517.5	451.7	390.9	430.1	485	521.6
21780 "1448224_at"	622	764.4	768.1	724.6	678.4	764
14731 "1448225_at"	218.4	147	159.8	204.9	191.2	161.4
20135 "1448226_at"	1585.3	2146.9	1796.2	1628.1	1583.1	1632.9
14786 "1448227_at"	164.8	154.2	120.8	150.7	91.6	149.1
16948 "1448228_at"	134.9	56.3	98.4	102.3	108.8	86.7
12444 "1448229_s_at"	774.7	538.3	761.8	1058.5	888.8	962.9
22224 "1448230_at"	1001.6	1039.2	933.6	912	871.3	964
14229 "1448231_at"	255.1	173	141.7	177.3	160.7	168.9
NA "1448232_x_at"	158.5	275.5	228.5	341.2	338.6	270.4
19122 "1448233_at"	410.8	277.7	360.7	336.1	435.5	328.2
23950 "1448234_at"	1276.2	1352.8	1380	1578.3	1509.8	1552.5
NA "1448235_s_at"	1091.4	1350.8	1418.5	1210.5	1366.6	1047.8
19684 "1448236_at"	1609.3	1513.9	1481.2	1413.9	1848.3	1552.7
16832 "1448237_x_at"	1111.1	1051.5	809.1	906.8	907.7	1061.4
68045 "1448238_at"	2519.5	2823.7	2519.9	2722.8	2656.3	2892.7
15368 "1448239_at"	76.4	44.3	49.1	69.5	74.5	63.6
56453 "1448240_at"	1158.6	1257.8	1184.5	1182.5	1172.5	1215.7
14667 "1448241_at"	167	170.6	151.9	179	163.3	169.5
53421 "1448242_at"	662	685.1	529.2	568.2	562	557.6
108124 "1448243_at"	595.4	580.9	509.4	579.5	561.2	554.1
18777 "1448244_at"	424.7	559	635.3	665.6	712.2	560.1
NA "1448245_at"	7812	9190.8	7735.5	7964.1	7800.8	7884.3
433759 "1448246_at"	1377.1	1695.1	1390.9	1633.9	1740.3	1652.8
12054 "1448247_at"	119.7	115.7	95.1	109.4	109.4	105.1
12928 "1448248_at"	1632	1775.5	1567.6	1443.9	1512	1611.5
14555 "1448249_at"	22.6	33.3	17.3	19	20.6	10.9
71566 "1448250_at"	520.8	425.8	621.5	531.5	662.7	550.9
71566 "1448251_at"	520.7	275	339.4	373.8	452.2	453.5
55949 "1448252_a_at"	5050.6	5772.4	5281.6	5374.8	5586.2	5232.6
14661 "1448253_at"	699.4	752.8	824.4	748.6	795.4	837.6
19242 "1448254_at"	1914.5	1540.8	1958	2073	2451.2	1981.8
20932 "1448255_a_at"	566.7	495.8	541.4	467.2	494.1	526.1
53334 "1448256_at"	27.9	28.7	48.3	42.9	28.4	30.2
13340 "1448257_at"	49.5	37	35.7	25.7	19.4	25.6
69019 "1448258_a_at"	2546.2	2506.1	2329.1	2143.7	2192	2394.2
14314 "1448259_at"	2535.1	2208.3	2221.5	2284.4	2738.4	2239.2
22223 "1448260_at"	172.2	164.3	141.9	216.2	187.4	159.8
12550 "1448261_at"	291.1	345.2	351	499.2	399.6	345.4
26445 "1448262_at"	645.9	719.1	600.2	810.6	706	702.2
66054 "1448263_a_at"	498.2	675	674.4	694.4	597.7	642.2
54709 "1448264_a_at"	2948.8	3733.5	3541.3	3474.3	3322.9	3288.3
14012 "1448265_x_at"	136.3	151.8	129	163	148.6	129.5
59022 "1448266_at"	717	687.6	648.6	580.4	616.8	621.9
56389 "1448267_at"	123.7	116.3	112.5	126.6	125.8	105.8
67511 "1448268_at"	979.1	954.9	1058.1	974	890.9	1072.8
67455 "1448269_a_at"	557.9	465.2	502.7	573.7	788.5	552.2
56200 "1448270_at"	644.1	718.5	716.4	626.3	618	645.1
56200 "1448271_a_at"	142.9	143.9	175.3	158.1	188.1	135.9
12227 "1448272_at"	83	69.2	65.7	57.6	96.1	65.1
14854 "1448273_at"	91.8	98.1	104.3	88.2	108	105.1
12261 "1448274_at"	2532.2	2475.5	2156.7	1837.2	1744	2011.8
67226 "1448275_at"	61.1	71.9	49.4	67.3	64.3	59.7
64540 "1448276_at"	288.8	242.4	236	205.3	254.3	211.6
18972 "1448277_at"	510.5	727.4	562.3	782.6	628.2	667.4
67439 "1448278_at"	242.1	239.5	194.4	184.9	195.2	208.4
56378 "1448279_at"	1064.8	1252.4	1185.7	1321.9	1336	1282.6
20977 "1448280_at"	32.2	21.2	16.5	27.7	19.8	20
13706 "1448281_a_at"	0.8	7.8	1.3	0.5	6.5	1
53317 "1448282_at"	888.4	944.8	781.7	861.9	821.7	976.3
50995 "1448283_a_at"	1737.7	2336	2133.3	2078.4	2057	2222.1
66377 "1448284_a_at"	1863.4	2594.9	2560.3	2334.6	2316.5	2537.1
19736 "1448285_at"	23.8	3.5	9.8	43	17.3	1.2
15108 "1448286_at"	1308.8	1556.9	1456.5	1405.1	1362.7	1642.1
20018 "1448287_at"	1222.5	1418.3	1367	1235.1	1106.4	1320
18028 "1448288_at"	441	263.3	390.9	409.5	517.3	327.8
12933 "1448289_at"	205.1	175.3	161.6	197.5	175.6	198.9
18489 "1448290_at"	3.5	0.8	0.6	5.5	0.8	3.2
17395 "1448291_at"	2.3	3.2	3.2	2.2	1.2	2.1
66594 "1448292_at"	1191.6	1363.9	1210.1	1166	1154	1274.8
13591 "1448293_at"	161.3	73.5	160.2	164	268.5	156.1
56722 "1448294_at"	20.1	28.7	26.5	23.9	32.9	25.9
28077 "1448295_at"	780.1	830.5	742.2	851.3	836.1	877.7
NA "1448296_x_at"	172	69.5	85.4	102.8	134.2	66.8
51789 "1448297_a_at"	266.9	289.8	321.7	279.9	361.2	320.1
51789 "1448298_at"	84.1	28	46.1	65.9	46	48.1
20510 "1448299_at"	15.9	10.8	11.7	0.8	1.5	2
66447 "1448300_at"	156.7	169.6	163.3	179.8	234.3	243.3
66222 "1448301_s_at"	3.4	3.5	2.2	9.9	10	3.9
66989 "1448302_at"	375.4	383.6	368.9	367.2	363.2	430.4
93695 "1448303_at"	15.8	3.2	12.7	17.5	17.2	3.1
19346 "1448304_a_at"	861.9	585.6	936.4	1255.2	1298.6	1351.7
19346 "1448305_at"	1359.3	1451.4	1315.9	1007.3	1252.3	1244
18035 "1448306_at"	246	237.3	199.1	208.4	228.8	218.8
56088 "1448307_at"	740.7	817.5	756	817.6	733	870.5
55946 "1448308_at"	372.5	404.5	417.9	420.7	396.2	433.9
55946 "1448309_at"	318.5	301.8	357.4	379.8	342	337.1
56542 "1448310_at"	205.8	180.4	158.4	182.4	186.7	171.3
22225 "1448311_at"	514.3	467.4	456.2	419.4	470.2	423.5
18549 "1448312_at"	7.5	11.1	6.4	14.5	12.5	15
12751 "1448313_at"	594.8	537.6	587.4	643	654.3	626.2
12534 "1448314_at"	1481.8	1773.5	1575.9	1601	1456	1595.9
69051 "1448315_a_at"	366.3	453.3	321.3	395.1	425.5	458.2
68119 "1448316_at"	834.4	648.9	717.7	685.7	798.8	740.9
66309 "1448317_at"	497.8	530.1	585.8	616.1	559.2	617.5
11520 "1448318_at"	484.4	462.8	405.8	514.7	525.6	482.3
11677 "1448319_at"	944.8	1164.3	1032.4	968.2	910.9	1034.6
20866 "1448320_at"	76.9	38.7	35.7	30.2	32.5	44.3
64075 "1448321_at"	69.1	40.7	32.5	55.6	43.7	51.4
12857 "1448322_a_at"	3956	4303.1	3984.8	3870.5	3967.5	4140.5
12111 "1448323_a_at"	472.3	277.6	324.9	332.5	365.1	281.7
19826 "1448324_at"	1392.3	1555.3	1430.7	1433.5	1410.4	1631.4
17872 "1448325_at"	95.9	117.2	87.7	114.1	91.5	124.4
12903 "1448326_a_at"	1765	1334.8	1764.9	1659.7	3005.8	1672.7
11472 "1448327_at"	8	17.9	30.8	49	188.4	4.1
24055 "1448328_at"	106.8	73.3	76.1	66.1	80.6	92.6
11497 "1448329_at"	14.5	1.5	6	3	1.5	4.7
14862 "1448330_at"	177.3	118.8	102.6	119.2	132.5	127.8
66916 "1448331_at"	837.7	908.4	808.2	837.1	843.6	899.6
19298 "1448332_at"	232.2	212.2	201.2	239.4	234.4	271.7
11544 "1448333_at"	955.3	750.9	732.1	672.5	706.5	804.4
12453 "1448334_a_at"	1574.7	1739.8	1902.4	1946.1	2228.2	1811.9
12453 "1448335_s_at"	1032.7	686.4	751.1	846.8	740.2	798.9
13494 "1448336_at"	900.7	940.4	938.8	922.2	917.1	1002.9
56046 "1448337_at"	160.9	148.4	142.1	159	139.6	146
54381 "1448338_at"	2.9	4.6	6.5	5.6	11.7	9.6
69981 "1448339_at"	456	421.2	502.9	483.5	447.2	470.6
69981 "1448340_at"	59.8	71.9	77	79.6	62.6	59
20911 "1448341_a_at"	105.7	77.3	86.5	80.4	41.9	66.5
26414 "1448342_at"	12.8	11.9	10.1	12	14.1	13.3
17966 "1448343_a_at"	928.2	959.8	980.7	904.3	1021.9	1026.9
NA "1448344_at"	4517	7981.7	5873	4531.1	4753.5	5585.2
67145 "1448345_at"	266.1	250.5	281.7	313.8	235	270.1
12631 "1448346_at"	2603.1	2117	1577.1	1593.6	1631	1783.8
53872 "1448347_a_at"	3632.7	4557.6	4148.6	4025	4057	4202.8
53872 "1448348_at"	829.7	802.2	948.6	851.6	762.3	799.1
30960 "1448349_at"	12.6	18.8	17.4	15.9	20.6	17.7
109900 "1448350_at"	89.9	128.5	123.2	138.9	111.5	145.5
23789 "1448351_at"	320.3	339.6	316.4	327.6	315	353.2
269593 "1448352_at"	63	27.5	88.3	106.5	70.7	93
103963 "1448353_x_at"	1075.8	1159.5	1246	1094.8	1000.8	1136.5
14381 "1448354_at"	317.9	304.8	304.4	313.7	312.6	295.6
54373 "1448355_at"	18.7	15.3	18.4	21.4	24.4	21.5
56550 "1448356_at"	1207.2	1410.7	1268.9	1325	1371.4	1435.9
NA "1448357_at"	2302.3	2855.7	2531.3	2205.2	2334.4	2474.5
NA "1448358_s_at"	5338.1	6205.1	5138.5	5068	5051.6	5363.8
56295 "1448359_a_at"	22.6	16.3	21.7	23.7	15	18.6
52477 "1448360_s_at"	517	501	511.1	443.8	450.7	470.6
22129 "1448361_at"	2508.6	3318.4	3033.3	2917.5	3005.1	3243.1
56354 "1448362_at"	942.8	1150.8	1183.9	1223.2	1184.5	1283.2
22601 "1448363_at"	1270.7	1512.2	1505.3	1369.9	1378.8	1458.9
12452 "1448364_at"	406.7	370.7	364.9	358.3	417.8	442.2
66446 "1448365_at"	418.7	572.6	508.5	551.2	475.5	541.9
20907 "1448366_at"	78.1	35.2	38.6	30.4	45.1	43.2
20318 "1448367_at"	6.3	22.2	22.6	2.3	11	10.2
22428 "1448368_at"	323.3	370	371.3	418.7	415.2	423
18969 "1448369_at"	327.8	319.8	273.4	273.3	260.5	289.7
22241 "1448370_at"	374.6	293.7	209.9	199.2	204	234.5
17907 "1448371_at"	34.7	39.4	48	136	848.5	45
56530 "1448372_a_at"	1286.5	1456	1279.6	1341.3	1358.4	1407.8
67681 "1448373_at"	788.4	1164.6	1063.5	1061.7	978.2	1051.6
66999 "1448374_at"	183.9	83.3	85.3	72.3	81.8	78.9
107358 "1448375_at"	39.6	35.4	74.5	83.2	64.4	59.5
78903 "1448376_at"	306.6	254.5	273	273.8	271.6	255.2
20568 "1448377_at"	36	23.1	31.1	28.8	28.9	11.6
14086 "1448378_at"	1092.3	577.6	378.1	342.8	385.4	424.3
101185 "1448379_at"	193.8	250.3	252.8	224.9	225.1	212.6
19039 "1448380_at"	44.7	29.9	36	33.6	38	30.7
28030 "1448381_at"	43.9	45.2	55	37.5	42.3	48.7
74147 "1448382_at"	28.4	12.2	23.7	21	22.1	23.8
17387 "1448383_at"	1053.6	766.8	860.5	1061.4	1056.9	1188.7
80294 "1448384_at"	265.7	187.3	184.1	184.7	218.8	193.4
100561 "1448385_at"	172.2	180	149.3	105.9	117.1	124.8
22373 "1448386_a_at"	9.2	13	16.1	16.5	5.9	15.2
56438 "1448387_at"	2617.8	3275	2855	2767.5	2828.4	3019.5
104725 "1448388_a_at"	1385.3	1587.8	1647.3	1455	1656.3	1556.1
140858 "1448389_at"	228.8	126.6	180.5	155.5	108.9	174.7
20148 "1448390_a_at"	259.9	239.3	227.8	217.5	267.2	265.5
56382 "1448391_at"	744.6	712.2	720.6	662.6	765.3	725.5
20692 "1448392_at"	2712.5	1837.2	1992.9	1708.2	2357.8	1855.4
53624 "1448393_at"	370.9	334	286.5	313.7	258.9	302.6
17906 "1448394_at"	11.9	0.5	1.4	12.7	15.6	7.4
20377 "1448395_at"	744.4	393.5	446	336	483.7	352.3
56030 "1448396_at"	968.6	862.3	906.2	855.7	873.8	708.5
14623 "1448397_at"	7.9	6.7	9.3	10.1	12.2	5.4
19934 "1448398_s_at"	1185.6	1360	1260.8	1463.4	1524.6	1477.5
52440 "1448399_at"	737.2	818.8	885.5	790.1	699	830.3
83796 "1448400_a_at"	1072.1	1497.4	1399.9	1352.1	1172.4	1433.6
83796 "1448401_at"	409.4	382.1	354.9	340.5	327.7	391.6
21894 "1448402_at"	711.2	543	512.6	460.6	514.2	463.2
107045 "1448403_at"	605.1	730.8	700	705.2	703.8	681.6
24044 "1448404_at"	247.9	156.2	191.9	187.7	178.7	198.4
58521 "1448405_a_at"	2401.4	2323.6	2608.9	2481.7	2638.5	2734.2
58521 "1448406_at"	1313.9	876.1	911.1	1111.6	1145.1	1102.4
74048 "1448407_at"	25	13	8	17.5	37.4	7.5
192236 "1448408_at"	31.9	21.4	3	1.4	15.7	29.2
16970 "1448409_at"	21.2	5.5	16.4	8	8.1	9.3
63958 "1448410_at"	468.6	527.4	469.9	542.2	540.4	531.5
22393 "1448411_at"	151.6	135.7	123.8	106.5	115.4	123.3
78829 "1448412_a_at"	361.7	183.1	148.2	161.8	201.7	215.6
71952 "1448413_at"	368.8	361.5	348.6	328.7	247.3	368.4
19355 "1448414_at"	207.8	213.3	198.6	189.1	196.4	214.4
20347 "1448415_a_at"	53.9	47.4	45.2	58.3	40.4	44.3
17313 "1448416_at"	524.5	297.9	323	502.1	475.3	533
18081 "1448417_at"	46.7	21.3	18	28.7	28.1	35
28199 "1448418_s_at"	299.6	363.2	302.5	364.3	348.2	427.6
66161 "1448419_at"	484.1	685.1	700.6	754.6	705.5	803.5
30843 "1448420_a_at"	210.7	167.4	151.4	173.1	180.5	205.3
66695 "1448421_s_at"	13.1	6.4	13.6	10.3	55.3	5.6
103694 "1448422_at"	593.8	650.6	567.7	665	651.3	687.9
103694 "1448423_at"	3.2	5.4	3.2	4.1	7.8	6.3
20378 "1448424_at"	100.9	66.5	102.5	79.4	103.3	78.5
13669 "1448425_at"	2917	2948.1	2889.7	2839	3126.1	3041.3
192166 "1448426_at"	75.6	39	58.5	61.9	57.7	48.2
67130 "1448427_at"	1182	1056.6	975.1	873.1	958.3	965.7
17965 "1448428_at"	106.3	54.1	25	45.7	61.6	62.9
27357 "1448429_at"	343.8	261.3	256.9	291.4	294.6	271.7
17938 "1448430_a_at"	7186	7847.5	7033.7	7243	7361.3	7426.1
72323 "1448431_at"	126.7	102.3	108.2	95.9	101.4	87.2
18799 "1448432_at"	94.9	76.7	66.8	59.9	74.4	60.6
18542 "1448433_a_at"	575.5	283.4	287.4	270.2	344.2	370.8
22644 "1448434_at"	239.2	216.1	230.6	254.6	258.1	232.5
94112 "1448435_at"	287.1	203.3	180.6	143.6	181.5	197.4
16362 "1448436_a_at"	171.9	99.4	103.3	117.6	117.7	127
56055 "1448437_a_at"	69.6	97.8	106.8	62.6	86	81.6
116891 "1448438_at"	283.2	285.2	293.2	279.3	271.6	274
28106 "1448439_at"	169.5	181.6	128	173.2	199.1	176.6
28106 "1448440_x_at"	152.9	111	114.1	136	147	116.9
54124 "1448441_at"	1715.2	1977.1	1752.2	1796.7	1837.5	1891.1
19167 "1448442_a_at"	3289.8	3890.5	3676.3	3625.7	3652.9	3810.5
20713 "1448443_at"	37.8	21.1	34.8	32.3	35.1	35.8
66646 "1448444_at"	11.4	13.1	16	31.5	21	14.4
66659 "1448445_at"	147.2	135.4	107.6	86.4	87.5	65.8
54006 "1448446_at"	165.1	137.4	111.5	125.1	138.4	156.7
66914 "1448447_at"	820.4	1002.9	733.1	737.5	769.2	817
12651 "1448448_a_at"	166.7	139.7	130.6	136	139.5	140
56532 "1448449_at"	189.8	211.9	187.9	172.7	185.5	180.1
11637 "1448450_at"	820.3	1034.8	794.3	802	736.6	782.9
11637 "1448451_at"	584.6	592.3	780.3	801.3	702.1	767
15900 "1448452_at"	14.3	8.3	19.1	17.8	28.1	17.9
15492 "1448453_at"	3.6	8	15.4	2.7	2.8	1.3
67996 "1448454_at"	2998.2	3330.7	3318.8	3172.9	2960.6	3106.5
26889 "1448455_at"	108.7	112.9	100.1	126.9	128.7	106.1
26889 "1448456_at"	103.9	72.8	97.2	83.1	96.6	95.6
56735 "1448457_at"	2.9	1.3	7.2	19.3	3	15.1
21974 "1448458_at"	67.6	119.1	140.8	128.8	130.5	111.6
70357 "1448459_at"	8.1	10.4	4.9	6.3	9.6	6.1
11477 "1448460_at"	275.8	277.1	277.6	299.7	270	219.6
66231 "1448461_a_at"	1359.2	1827.6	1851.3	1757.4	1745.8	1781.5
NA "1448462_at"	821.8	905.7	802.6	792.2	740	875.7
99650 "1448463_at"	764.1	800.2	803.9	866.8	762.4	804.7
56418 "1448464_at"	1027.2	1069.5	708.5	743	935.9	915.8
18082 "1448465_at"	445.2	465.8	403.4	445.8	427.4	452.1
67849 "1448466_at"	249	305.8	212.3	238.3	222	272.7
114601 "1448467_a_at"	63.8	46.1	52.8	49.2	61.4	44.2
16497 "1448468_a_at"	55.3	37.9	32.9	26.5	35.4	24
18073 "1448469_at"	241.4	111.1	165.6	186.1	204.2	135.2
14121 "1448470_at"	15	13.2	9.8	4.9	17.8	5.8
13024 "1448471_a_at"	104.2	85.6	106	107.5	160.4	116.8
22321 "1448472_at"	478.5	365.5	300.9	345.5	275.3	324.8
12237 "1448473_at"	160.9	236.6	155.1	244	226.6	251.2
59125 "1448474_at"	355.1	360.4	414.6	446.8	480.5	441
99543 "1448475_at"	369.3	343.8	389.5	440.2	590.9	510.6
17955 "1448476_at"	1142.4	1543.6	1311.8	1369.5	1246.5	1428.8
59031 "1448477_at"	75.9	54.4	55.5	58.9	65.2	44.7
56771 "1448478_at"	286.4	217.1	220	216.9	199.4	192.2
22123 "1448479_at"	837.7	761.2	629.3	567.2	617.2	674.4
66164 "1448480_at"	624.7	945.4	819	811.9	729.8	932.8
18010 "1448481_at"	19.9	1.4	3.4	18.2	6.6	3.6
67547 "1448482_at"	19.6	11.3	20	22.4	20.9	17.8
68198 "1448483_a_at"	1139.8	1212.7	1136.1	1127.9	1167.1	1193.8
NA "1448484_at"	1263.2	1708.8	1703.5	1509	1304.1	1553.1
14598 "1448485_at"	25	18.3	14.4	13.6	21.9	21.5
17850 "1448486_at"	311.3	332.7	323.9	291.3	315.3	315.8
16978 "1448487_at"	70.8	73.5	75.8	70.4	101.1	53.5
77721 "1448488_at"	234.7	264.6	230.3	232	216.1	261.6
100163 "1448489_at"	91.2	91.5	60	96.1	136.6	132.1
76889 "1448490_at"	108.3	74	65.6	61.4	58	62.4
51798 "1448491_at"	366.8	363.2	339	353.5	409.8	377
66997 "1448492_a_at"	1186	1489.9	1312.9	1380.8	1315.7	1376.2
67869 "1448493_at"	2178.8	2854.1	2521.4	2695.4	2651.9	3045.8
14451 "1448494_at"	1630.2	1241.9	1236.8	1201	1399.7	1422.6
22122 "1448495_at"	282.2	299.1	314.4	314.6	280	347.3
26356 "1448496_a_at"	1002.8	965	935.1	894.7	839.2	990.4
13872 "1448497_at"	189.8	197.7	207.6	172.2	168.1	208.9
56613 "1448498_at"	157.5	101.4	113.3	132.8	162.8	108.4
13850 "1448499_a_at"	32.7	33.6	26.2	38.4	42	25.3
NA "1448500_a_at"	91.5	71.6	71	63.4	77.3	53.7
56496 "1448501_at"	1490.5	1566.7	1500.2	1525.9	1358.6	1449.4
20503 "1448502_at"	11	37.9	22.6	18.8	22.2	13.2
17210 "1448503_at"	1308.4	1455.7	1341.5	1533.7	1652.4	1657.4
12417 "1448504_a_at"	2809.8	2896.5	2812.1	3332.3	3320.3	3210.9
57316 "1448505_at"	928.2	1309.6	1312.6	1327.4	1459.3	1458.3
12401 "1448506_at"	5.4	2.9	6.3	18.5	9.2	7.9
98363 "1448507_at"	9.7	23.2	15.3	25.8	11.9	13.9
103213 "1448508_at"	90.8	72.4	76.2	80.3	79.9	87
66540 "1448509_at"	192.3	203.9	186.8	252.4	258.1	247
13636 "1448510_at"	97.6	86.1	111.8	92	88.9	97.6
19265 "1448511_at"	51.4	33.2	28.6	44.3	48.2	32.6
54388 "1448512_at"	1.2	1.8	3.5	1.7	2.5	1.6
67963 "1448513_a_at"	2244.5	2254	2157.1	2166.8	2429.9	2527.2
12859 "1448514_at"	14.5	7.2	0.8	6.4	11.8	1.9
22099 "1448515_at"	739.4	894.4	778.9	795.5	826.1	851.2
22099 "1448516_at"	444.3	321.8	307.3	329.2	368.7	364.1
56322 "1448517_at"	493.7	515.7	587.6	569.6	563.9	626
56322 "1448518_at"	67.7	56.9	51.5	74	47.4	43.2
21677 "1448519_at"	1582.8	1049.1	913.5	852.9	902.6	1015.1
140917 "1448520_at"	47.7	52.1	46.4	54.7	54.2	54.2
26992 "1448521_at"	571	626	628.3	595.8	593.3	651.5
71984 "1448522_at"	110.1	73.3	88.4	88.8	59.8	97
53885 "1448523_at"	101.6	126.9	113.6	143.8	106.9	135.1
20832 "1448524_s_at"	771	913.5	771.9	943.7	1001.3	987.6
12177 "1448525_a_at"	380.7	484.4	427.4	533.9	492	472.1
16211 "1448526_at"	1684	1938.7	1558.6	1524.8	1506.1	1624.7
56426 "1448527_at"	860	891.4	894.8	916.1	936.7	994.2
56426 "1448528_at"	58.9	45.6	63.8	91.5	75.3	74.8
21824 "1448529_at"	58.9	55.7	48.4	50.3	64.2	69.5
66355 "1448530_at"	104	93.2	81.4	102.5	92	86.4
16907 "1448531_at"	196.8	175.6	169.9	155.9	142.7	164.2
67310 "1448532_at"	0.6	2.2	6.9	1.2	1.2	0.4
66411 "1448533_at"	1525.7	1600.2	1425	1356.2	1302.1	1479.5
19261 "1448534_at"	88.2	41.7	44.1	47.9	59.3	39.8
77766 "1448535_at"	158.9	242.3	205.2	231	202	197.6
67678 "1448536_at"	1400.6	1826	1610.6	1772.3	1563	1740.3
66827 "1448537_at"	257.5	342.4	338.5	359.2	354.4	367.3
27981 "1448538_a_at"	531.7	459.6	559.8	533.3	348	436.9
71670 "1448539_a_at"	69	58.1	70.2	63.3	48.1	59.4
NA "1448540_a_at"	514.2	562.4	535.1	499.8	503.7	543.8
16593 "1448541_at"	164.7	130.4	145.1	144.4	143	140.9
66165 "1448542_at"	1135	1279.5	1298.9	1343.8	1129.1	1427
66390 "1448543_at"	396	348.8	334.3	320.4	294	337.9
12908 "1448544_at"	23.2	22.1	11	5	4.4	5.8
15529 "1448545_at"	283.3	241.9	310.8	366.2	399	385.9
192678 "1448546_at"	115.8	104.8	88.1	80.4	99.8	88.5
192678 "1448547_at"	74.5	64.2	54.9	78.6	60.3	107.5
68842 "1448548_at"	315.2	401.1	429.5	433.4	451.2	395.8
13478 "1448549_a_at"	243.9	213.8	226.9	233.1	248.7	244.5
16803 "1448550_at"	181.4	95.4	230.1	80.5	90.1	120.5
80890 "1448551_a_at"	193.5	165	197.8	210.8	173.1	217.5
66950 "1448552_s_at"	101.1	68.5	84.9	81.4	79.3	97.1
140781 "1448553_at"	6.1	16.9	26.1	43	135.3	20.2
NA "1448554_s_at"	3.5	2.2	1.4	5.2	28.2	1.8
71919 "1448555_at"	255.7	343	308.1	303.1	292.9	309.9
